Date,Close_USDPLN,High_USDPLN,Low_USDPLN,Open_USDPLN,Volume_USDPLN,Close_EURPLN,High_EURPLN,Low_EURPLN,Open_EURPLN,Volume_EURPLN,Close_EURUSD,High_EURUSD,Low_EURUSD,Open_EURUSD,Volume_EURUSD,Close_EURGBP,High_EURGBP,Low_EURGBP,Open_EURGBP,Volume_EURGBP,Great_Britain_CPI,Germany_CPI,France_CPI,Italy_CPI,United_States_CPI,Poland_CPI,France_GDP,Germany_GDP,Italy_GDP,Poland_GDP,United Kingdom_GDP,United States_GDP
2020-01-11,3.8217999935150146,3.8311500549316406,3.807729959487915,3.8215999603271484,0.0,4.245299816131592,4.248000144958496,4.232419967651367,4.244180202484131,0.0,1.1111111640930176,1.1120996475219727,1.1086229085922241,1.1109259128570557,0.0,0.8499500155448914,0.8515999913215637,0.8478999733924866,0.8499000072479248,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-12,3.8217999935150146,3.8311500549316406,3.807729959487915,3.8215999603271484,0.0,4.245299816131592,4.248000144958496,4.232419967651367,4.244180202484131,0.0,1.1111111640930176,1.1120996475219727,1.1086229085922241,1.1109259128570557,0.0,0.8499500155448914,0.8515999913215637,0.8478999733924866,0.8499000072479248,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-13,3.810770034790039,3.8148999214172363,3.8003499507904053,3.810770034790039,0.0,4.236100196838379,4.240499973297119,4.232190132141113,4.236080169677734,0.0,1.1116669178009033,1.114466905593872,1.1114075183868408,1.1116546392440796,0.0,0.8521299958229065,0.8581600189208984,0.852150022983551,0.8521599769592285,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-14,3.80049991607666,3.803100109100342,3.7885499000549316,3.8010499477386475,0.0,4.232500076293945,4.235899925231934,4.216060161590576,4.2320098876953125,0.0,1.1135733127593994,1.1145787239074707,1.11055588722229,1.1134493350982666,0.0,0.8573200106620789,0.8595399856567383,0.8546000123023987,0.8572400212287903,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-15,3.794800043106079,3.800539970397949,3.7816500663757324,3.7948999404907227,0.0,4.221710205078125,4.229000091552734,4.219870090484619,4.221620082855225,0.0,1.113089919090271,1.1163455247879028,1.112025499343872,1.1129660606384277,0.0,0.8545200228691101,0.8576700091362,0.8537999987602234,0.8545399904251099,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-16,3.793299913406372,3.8025999069213867,3.7876100540161133,3.7934999465942383,0.0,4.228799819946289,4.237390041351318,4.227069854736328,4.230400085449219,0.0,1.1154004335403442,1.117193579673767,1.112978458404541,1.1152697801589966,0.0,0.8550999760627747,0.855929970741272,0.8509899973869324,0.8552200198173523,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-17,3.800100088119507,3.825500011444092,3.7985999584198,3.7985999584198,0.0,4.2316999435424805,4.242800235748291,4.230199813842773,4.230199813842773,0.0,1.1139578819274902,1.1145004034042358,1.1087580919265747,1.113800287246704,0.0,0.8514000177383423,0.8527699708938599,0.848800003528595,0.8517000079154968,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-18,3.800100088119507,3.825500011444092,3.7985999584198,3.7985999584198,0.0,4.2316999435424805,4.242800235748291,4.230199813842773,4.230199813842773,0.0,1.1139578819274902,1.1145004034042358,1.1087580919265747,1.113800287246704,0.0,0.8514000177383423,0.8527699708938599,0.848800003528595,0.8517000079154968,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-19,3.800100088119507,3.825500011444092,3.7985999584198,3.7985999584198,0.0,4.2316999435424805,4.242800235748291,4.230199813842773,4.230199813842773,0.0,1.1139578819274902,1.1145004034042358,1.1087580919265747,1.113800287246704,0.0,0.8514000177383423,0.8527699708938599,0.848800003528595,0.8517000079154968,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-20,3.8210198879241943,3.830199956893921,3.8174400329589844,3.820470094680786,0.0,4.238999843597412,4.244900226593018,4.2370500564575195,4.238540172576904,0.0,1.1094592809677124,1.1104941368103027,1.1077508926391602,1.1095207929611206,0.0,0.8529000282287598,0.855180025100708,0.8519999980926514,0.8528900146484375,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-21,3.825200080871582,3.831700086593628,3.8089001178741455,3.825200080871582,0.0,4.243720054626465,4.248000144958496,4.226280212402344,4.244100093841553,0.0,1.109693169593811,1.1119760274887085,1.1086474657058716,1.1096439361572266,0.0,0.8532000184059143,0.8534899950027466,0.849560022354126,0.8532099723815918,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-22,3.8171000480651855,3.8289499282836914,3.8136401176452637,3.816699981689453,0.0,4.230500221252441,4.2403998374938965,4.22730016708374,4.2307000160217285,0.0,1.108561396598816,1.1097793579101562,1.1071622371673584,1.1085859537124634,0.0,0.8496900200843811,0.8500000238418579,0.8424000144004822,0.8495699763298035,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-23,3.819499969482422,3.847670078277588,3.8179900646209717,3.8194000720977783,0.0,4.23714017868042,4.247499942779541,4.236410140991211,4.237599849700928,0.0,1.1096439361572266,1.1103215217590332,1.1037039756774902,1.1097548007965088,0.0,0.8440999984741211,0.8454399704933167,0.84170001745224,0.8442000150680542,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-24,3.8410000801086426,3.8645999431610107,3.833620071411133,3.84060001373291,0.0,4.244609832763672,4.260059833526611,4.2368998527526855,4.243959903717041,0.0,1.1055220365524292,1.1060845851898193,1.1021226644515991,1.105534315109253,0.0,0.8425899744033813,0.8442500233650208,0.8396000266075134,0.8425700068473816,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-25,3.8410000801086426,3.8645999431610107,3.833620071411133,3.84060001373291,0.0,4.244609832763672,4.260059833526611,4.2368998527526855,4.243959903717041,0.0,1.1055220365524292,1.1060845851898193,1.1021226644515991,1.105534315109253,0.0,0.8425899744033813,0.8442500233650208,0.8396000266075134,0.8425700068473816,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-26,3.8410000801086426,3.8645999431610107,3.833620071411133,3.84060001373291,0.0,4.244609832763672,4.260059833526611,4.2368998527526855,4.243959903717041,0.0,1.1055220365524292,1.1060845851898193,1.1021226644515991,1.105534315109253,0.0,0.8425899744033813,0.8442500233650208,0.8396000266075134,0.8425700068473816,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-27,3.8598599433898926,3.8856000900268555,3.853800058364868,3.8584299087524414,0.0,4.254280090332031,4.2789998054504395,4.251840114593506,4.254069805145264,0.0,1.1025358438491821,1.1039965152740479,1.1010063886642456,1.1026331186294556,0.0,0.8440200090408325,0.8448799848556519,0.8409299850463867,0.8440999984741211,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-28,3.881160020828247,3.8873000144958496,3.876300096511841,3.881190061569214,0.0,4.2766499519348145,4.281799793243408,4.265210151672363,4.276639938354492,0.0,1.101976990699768,1.102657437324524,1.099855899810791,1.1019648313522339,0.0,0.8437100052833557,0.8477299809455872,0.8432999849319458,0.84375,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-29,3.875699996948242,3.898200035095215,3.874300003051758,3.8756000995635986,0.0,4.270999908447266,4.28548002243042,4.269239902496338,4.271599769592285,0.0,1.1022562980651855,1.1030223369598389,1.0993238687515259,1.102292776107788,0.0,0.8462399840354919,0.846750020980835,0.8446999788284302,0.8464000225067139,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-30,3.890899896621704,3.893199920654297,3.882699966430664,3.8893799781799316,0.0,4.284900188446045,4.295199871063232,4.277379989624023,4.284800052642822,0.0,1.1016855239868164,1.1036553382873535,1.1008244752883911,1.101406455039978,0.0,0.8457499742507935,0.8486800193786621,0.8411399722099304,0.8457300066947937,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-01-31,3.892899990081787,3.9028398990631104,3.874340057373047,3.8931000232696533,0.0,4.292799949645996,4.3053998947143555,4.289820194244385,4.292280197143555,0.0,1.1029127836227417,1.1090162992477417,1.1017948389053345,1.1028763055801392,0.0,0.8427299857139587,0.8427000045776367,0.8387399911880493,0.8427000045776367,0.0,1.7857142857142794,1.740812940207248,1.4852926900301044,0.48828125,2.48653483992467,4.402511471312298,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-01,3.892899990081787,3.9028398990631104,3.874340057373047,3.8931000232696533,0.0,4.292799949645996,4.3053998947143555,4.289820194244385,4.292280197143555,0.0,1.1029127836227417,1.1090162992477417,1.1017948389053345,1.1028763055801392,0.0,0.8427299857139587,0.8427000045776367,0.8387399911880493,0.8427000045776367,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-02,3.892899990081787,3.9028398990631104,3.874340057373047,3.8931000232696533,0.0,4.292799949645996,4.3053998947143555,4.289820194244385,4.292280197143555,0.0,1.1029127836227417,1.1090162992477417,1.1017948389053345,1.1028763055801392,0.0,0.8427299857139587,0.8427000045776367,0.8387399911880493,0.8427000045776367,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-03,3.873800039291382,3.891200065612793,3.87362003326416,3.8742198944091797,0.0,4.2957000732421875,4.30387020111084,4.289669990539551,4.295810222625732,0.0,1.1089794635772705,1.108905553817749,1.104349970817566,1.108905553817749,0.0,0.8412500023841858,0.8506399989128113,0.840690016746521,0.8412399888038635,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-04,3.8845601081848145,3.890500068664551,3.8650999069213867,3.8847498893737793,0.0,4.29718017578125,4.300899982452393,4.269800186157227,4.298500061035156,0.0,1.1062926054000854,1.1065618991851807,1.1033873558044434,1.1062926054000854,0.0,0.8508999943733215,0.8536199927330017,0.8467100262641907,0.8511000275611877,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-05,3.869999885559082,3.87719988822937,3.849400043487549,3.8696000576019287,0.0,4.27400016784668,4.277599811553955,4.235599994659424,4.27230978012085,0.0,1.1047282218933105,1.1048502922058105,1.0998317003250122,1.104472041130066,0.0,0.8475800156593323,0.8490599989891052,0.8428900241851807,0.8475099802017212,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-06,3.858299970626831,3.8827500343322754,3.855180025100708,3.8587000370025635,0.0,4.245500087738037,4.259900093078613,4.241300106048584,4.24459981918335,0.0,1.1002310514450073,1.1012852191925049,1.0965512990951538,1.1000494956970215,0.0,0.8464000225067139,0.8493800163269043,0.8461999893188477,0.8464000225067139,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-07,3.878499984741211,3.90339994430542,3.8761000633239746,3.8775999546051025,0.0,4.258999824523926,4.274099826812744,4.257400035858154,4.257800102233887,0.0,1.0982975959777832,1.0986994504928589,1.0946906805038452,1.0981045961380005,0.0,0.8492000102996826,0.8493000268936157,0.8461599946022034,0.8493000268936157,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-08,3.878499984741211,3.90339994430542,3.8761000633239746,3.8775999546051025,0.0,4.258999824523926,4.274099826812744,4.257400035858154,4.257800102233887,0.0,1.0982975959777832,1.0986994504928589,1.0946906805038452,1.0981045961380005,0.0,0.8492000102996826,0.8493000268936157,0.8461599946022034,0.8493000268936157,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-09,3.878499984741211,3.90339994430542,3.8761000633239746,3.8775999546051025,0.0,4.258999824523926,4.274099826812744,4.257400035858154,4.257800102233887,0.0,1.0982975959777832,1.0986994504928589,1.0946906805038452,1.0981045961380005,0.0,0.8492000102996826,0.8493000268936157,0.8461599946022034,0.8493000268936157,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-10,3.900789976119995,3.913800001144409,3.8910698890686035,3.901599884033203,0.0,4.2712202072143555,4.273099899291992,4.261020183563232,4.271470069885254,0.0,1.0949305295944214,1.0961307287216187,1.090959906578064,1.0948705673217773,0.0,0.8493099808692932,0.8502799868583679,0.8442000150680542,0.8494099974632263,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-11,3.9066500663757324,3.9107699394226074,3.88959002494812,3.906749963760376,0.0,4.263700008392334,4.266520023345947,4.248280048370361,4.262229919433594,0.0,1.0913456678390503,1.0927003622055054,1.089348316192627,1.091226577758789,0.0,0.8446599841117859,0.8457900285720825,0.8420500159263611,0.8447200059890747,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-12,3.898099899291992,3.905400037765503,3.894550085067749,3.8977999687194824,0.0,4.255799770355225,4.261199951171875,4.248129844665527,4.2555999755859375,0.0,1.091941475868225,1.0924997329711914,1.0887079238891602,1.0921800136566162,0.0,0.8426799774169922,0.8427500128746033,0.8391000032424927,0.8427500128746033,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-13,3.909600019454956,3.9247000217437744,3.906480073928833,3.9076499938964844,0.0,4.250619888305664,4.26039981842041,4.245790004730225,4.250010013580322,0.0,1.0875948667526245,1.0890873670578003,1.0835527181625366,1.0876421928405762,0.0,0.8392900228500366,0.8399199843406677,0.8296300172805786,0.8392699956893921,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-14,3.914900064468384,3.9219000339508057,3.9064600467681885,3.91483998298645,0.0,4.244440078735352,4.252049922943115,4.236849784851074,4.244800090789795,0.0,1.0845986604690552,1.0862481594085693,1.0831302404403687,1.0845986604690552,0.0,0.8309000134468079,0.8342599868774414,0.829800009727478,0.8310499787330627,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-15,3.914900064468384,3.9219000339508057,3.9064600467681885,3.91483998298645,0.0,4.244440078735352,4.252049922943115,4.236849784851074,4.244800090789795,0.0,1.0845986604690552,1.0862481594085693,1.0831302404403687,1.0845986604690552,0.0,0.8309000134468079,0.8342599868774414,0.829800009727478,0.8310499787330627,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-16,3.914900064468384,3.9219000339508057,3.9064600467681885,3.91483998298645,0.0,4.244440078735352,4.252049922943115,4.236849784851074,4.244800090789795,0.0,1.0845986604690552,1.0862481594085693,1.0831302404403687,1.0845986604690552,0.0,0.8309000134468079,0.8342599868774414,0.829800009727478,0.8310499787330627,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-17,3.916059970855713,3.936199903488159,3.9158499240875244,3.9160900115966797,0.0,4.245500087738037,4.263299942016602,4.244110107421875,4.244999885559082,0.0,1.0841753482818604,1.0854003429412842,1.0830246210098267,1.0840578079223633,0.0,0.8305000066757202,0.8334900140762329,0.830269992351532,0.8305500149726868,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-18,3.930999994277954,3.9602699279785156,3.929080009460449,3.9310998916625977,0.0,4.2596001625061035,4.276730060577393,4.256929874420166,4.257410049438477,0.0,1.0840108394622803,1.0839003324508667,1.078690528869629,1.0837054252624512,0.0,0.8331300020217896,0.8346899747848511,0.8281400203704834,0.8332200050354004,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-19,3.952359914779663,3.9623301029205322,3.9470601081848145,3.9523799419403076,0.0,4.2663397789001465,4.274099826812744,4.264009952545166,4.266200065612793,0.0,1.079540491104126,1.0808473825454712,1.0783600807189941,1.0794706344604492,0.0,0.830299973487854,0.8349000215530396,0.829509973526001,0.8303200006484985,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-20,3.9504001140594482,3.970900058746338,3.944469928741455,3.9503400325775146,0.0,4.269400119781494,4.284299850463867,4.265089988708496,4.270199775695801,0.0,1.081009864807129,1.0821000337600708,1.0779578685760498,1.080964207649231,0.0,0.8363000154495239,0.8414999842643738,0.8358799815177917,0.8362500071525574,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
2020-02-21,3.9647998809814453,3.9707000255584717,3.9446299076080322,3.964169979095459,0.0,4.276899814605713,4.292789936065674,4.2754597663879395,4.276189804077148,0.0,1.078799843788147,1.0863661766052246,1.078771948814392,1.078771948814392,0.0,0.8373900055885315,0.8384299874305725,0.8343300223350525,0.8374500274658203,0.0,1.6853932584269593,1.6533853220994876,1.4263535804385885,0.29268292682926855,2.3348576497272733,4.698507617758518,2647926055110.05,3941398957073.94,1907481094079.23,605914237903.742,2724001478304.59,21060473613000.0
